Instrument,Strategy,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Contracts,PnL,Cumulative_PnL,PnL_%,Cumulative_PnL_%,Peak_to_Peak_DD_%,Duration_Hours,Entry_Signal,Exit_Signal,Trade_Type,Max_Favorable_Excursion,Max_Adverse_Excursion,Trade_Efficiency
ES,GAP,2016-03-23 08:29:00,2016-03-23 13:56:00,2449.75,2441.25,6.0,-2550.0,59450.0,-0.0255,0.5945,-0.0255,5.45,LE,LX.Stop1.C,Long,3000.0,-600.0,0.125
ES,GAP,2016-03-24 08:29:00,2016-03-24 14:59:00,2428.75,2438.5,6.0,2925.0,62375.0,0.02925,0.62375,0.0,6.5,LE,LX.EOD,Long,975.0,-3225.0,0.9286
ES,GAP,2016-03-29 08:29:00,2016-03-29 11:21:00,2436.0,2443.5,6.0,2250.0,64625.0,0.0225,0.64625,0.0,2.8666666666666667,LE,LX.Targ.Pcnt,Long,1050.0,-2250.0,1.0
ES,GAP,2016-03-30 08:29:00,2016-03-30 14:59:00,2471.25,2469.0,2.0,225.0,64850.0,0.00225,0.6485,0.0,6.5,SE,SX.EOD,Short,650.0,-650.0,0.6731
ES,GAP,2016-04-01 08:29:00,2016-04-01 10:41:00,2451.25,2470.5,2.0,1925.0,66775.0,0.01925,0.66775,0.0,2.2,LE,LX.Targ.Pcnt,Long,275.0,-1925.0,1.0
ES,GAP,2016-04-05 08:29:00,2016-04-05 14:59:00,2455.75,2448.5,1.0,-362.5,66412.5,-0.003625,0.664125,-0.003625,6.5,LE,LX.EOD,Long,387.5,-275.0,0.0377
ES,GAP,2016-04-07 08:29:00,2016-04-07 13:22:00,2460.25,2442.25,5.0,-4500.0,61912.5,-0.045,0.619125,-0.048625,4.883333333333334,LE,LX.Stop2.C,Long,4875.0,-1000.0,0.0638
ES,GAP,2016-04-22 08:29:00,2016-04-22 08:37:00,2496.0,2500.25,18.0,3825.0,65737.5,0.03825,0.657375,-0.010375,0.13333333333333333,LE,LX.Targ.Pcnt,Long,1800.0,-3825.0,1.0
ES,GAP,2016-04-26 08:29:00,2016-04-26 10:02:00,2499.5,2493.25,7.0,2187.5,67925.0,0.021875,0.67925,0.0,1.55,SE,SX.Targ.Pcnt,Short,1750.0,-2187.5,1.0
ES,GAP,2016-04-27 08:29:00,2016-04-27 13:10:00,2493.25,2501.5,6.0,2475.0,70400.0,0.02475,0.704,0.0,4.683333333333334,LE,LX.Targ.Pcnt,Long,1125.0,-2475.0,1.0
ES,GAP,2016-04-29 08:29:00,2016-04-29 09:05:00,2478.25,2469.5,5.0,-2187.5,68212.5,-0.021875,0.682125,-0.021875,0.6,LE,LX.Stop1.C,Long,2875.0,-500.0,0.20370000000000002
ES,GAP,2016-05-03 08:29:00,2016-05-03 14:59:00,2473.0,2470.25,4.0,-550.0,67662.5,-0.0055,0.676625,-0.027375,6.5,LE,LX.EOD,Long,2350.0,-700.0,0.5902000000000001
ES,GAP,2016-05-04 08:29:00,2016-05-04 14:59:00,2457.5,2458.25,14.0,525.0,68187.5,0.00525,0.681875,-0.022125,6.5,LE,LX.EOD,Long,3675.0,-6475.0,0.4138
ES,GAP,2016-05-05 08:29:00,2016-05-05 12:22:00,2464.5,2454.75,4.0,1950.0,70137.5,0.0195,0.701375,-0.002625,3.8833333333333333,SE,SX.Targ.Pcnt,Short,750.0,-1950.0,1.0
ES,GAP,2016-05-06 08:29:00,2016-05-06 13:05:00,2448.25,2463.0,3.0,2212.5,72350.0,0.022125,0.7235,0.0,4.6,LE,LX.Targ.Pcnt,Long,187.5,-2212.5,1.0
ES,GAP,2016-05-11 08:29:00,2016-05-11 13:13:00,2487.0,2477.75,5.0,-2312.5,70037.5,-0.023125,0.700375,-0.023125,4.733333333333333,LE,LX.Stop1.C,Long,2562.5,-1187.5,0.0667
ES,GAP,2016-05-13 08:29:00,2016-05-13 08:42:00,2470.0,2475.5,18.0,4950.0,74987.5,0.0495,0.749875,0.0,0.21666666666666667,LE,LX.Targ.Pcnt,Long,1125.0,-4950.0,1.0
ES,GAP,2016-05-18 08:29:00,2016-05-18 09:13:00,2451.75,2459.5,5.0,1937.5,76925.0,0.019375,0.76925,0.0,0.7333333333333333,LE,LX.Targ.Pcnt,Long,562.5,-1937.5,1.0
ES,GAP,2016-05-25 08:29:00,2016-05-25 09:21:00,2493.75,2504.0,3.0,-1537.5,75387.5,-0.015375,0.753875,-0.015375,0.8666666666666667,SE,SX.Stop2.C,Short,1725.0,-37.5,0.10640000000000001
ES,GAP,2016-06-01 08:29:00,2016-06-01 13:18:00,2499.25,2510.25,10.0,5500.0,80887.5,0.055,0.808875,0.0,4.816666666666666,LE,LX.Targ.Pcnt,Long,1375.0,-5500.0,1.0
ES,GAP,2016-06-02 08:29:00,2016-06-02 13:05:00,2505.0,2513.0,5.0,2000.0,82887.5,0.02,0.828875,0.0,4.6,LE,LX.Targ.Pcnt,Long,1250.0,-2000.0,1.0
ES,GAP,2016-06-03 08:29:00,2016-06-03 09:13:00,2509.0,2498.75,4.0,-2050.0,80837.5,-0.0205,0.808375,-0.0205,0.7333333333333333,LE,LX.Stop2.C,Long,2300.0,-450.0,0.0909
ES,GAP,2016-06-09 08:29:00,2016-06-09 14:59:00,2522.75,2528.0,8.0,2100.0,82937.5,0.021,0.829375,0.0,6.5,LE,LX.EOD,Long,1300.0,-2900.0,0.8095
ES,GAP,2016-06-10 08:29:00,2016-06-10 14:59:00,2512.0,2507.5,1.0,-225.0,82712.5,-0.00225,0.827125,-0.00225,6.5,LE,LX.EOD,Long,512.5,-212.5,0.39659999999999995
ES,GAP,2016-06-14 08:29:00,2016-06-14 08:43:00,2487.25,2494.75,15.0,5625.0,88337.5,0.05625,0.883375,0.0,0.23333333333333334,LE,LX.Targ.Pcnt,Long,187.5,-5625.0,1.0
ES,GAP,2016-06-15 08:29:00,2016-06-15 09:16:00,2492.0,2497.0,9.0,-2250.0,86087.5,-0.0225,0.860875,-0.0225,0.7833333333333333,SE,SX.Stop1.C,Short,2587.5,-337.5,0.11539999999999999
ES,GAP,2016-07-06 08:29:00,2016-07-06 10:54:00,2495.75,2505.25,11.0,5225.0,91312.5,0.05225,0.913125,0.0,2.4166666666666665,LE,LX.Targ.Pcnt,Long,4262.5,-5225.0,1.0
ES,GAP,2016-07-20 08:29:00,2016-07-20 14:59:00,2586.75,2589.5,4.0,-550.0,90762.5,-0.0055,0.907625,-0.0055,6.5,SE,SX.EOD,Short,1050.0,-1200.0,0.22219999999999998
ES,GAP,2016-07-27 08:29:00,2016-07-27 09:35:00,2591.25,2583.0,13.0,5362.5,96125.0,0.053625,0.96125,0.0,1.1,SE,SX.Targ.Pcnt,Short,162.5,-5362.5,1.0
ES,GAP,2016-08-02 08:29:00,2016-08-02 09:15:00,2584.5,2576.5,10.0,-4000.0,92125.0,-0.04,0.92125,-0.04,0.7666666666666667,LE,LX.Stop1.C,Long,4875.0,-875.0,0.1522
ES,GAP,2016-08-05 08:29:00,2016-08-05 14:20:00,2590.25,2600.0,8.0,-3900.0,88225.0,-0.039,0.88225,-0.079,5.85,SE,SX.Stop2.C,Short,4200.0,-600.0,0.0625
ES,GAP,2016-08-16 08:29:00,2016-08-16 14:59:00,2604.25,2598.25,18.0,-5400.0,82825.0,-0.054,0.82825,-0.133,6.5,LE,LX.EOD,Long,5850.0,-450.0,0.07139999999999999
ES,GAP,2016-08-19 08:29:00,2016-08-19 14:59:00,2600.25,2603.5,4.0,650.0,83475.0,0.0065,0.83475,-0.1265,6.5,LE,LX.EOD,Long,1100.0,-1000.0,0.8332999999999999
ES,GAP,2016-08-23 08:29:00,2016-08-23 14:59:00,2610.25,2607.0,4.0,650.0,84125.0,0.0065,0.84125,-0.12,6.5,SE,SX.EOD,Short,700.0,-650.0,1.0
ES,GAP,2016-08-25 08:29:00,2016-08-25 10:05:00,2592.5,2598.75,7.0,2187.5,86312.5,0.021875,0.863125,-0.098125,1.6,LE,LX.Targ.Pcnt,Long,875.0,-2187.5,1.0
ES,GAP,2016-08-26 08:29:00,2016-08-26 08:40:00,2596.75,2601.5,12.0,-2850.0,83462.5,-0.0285,0.834625,-0.126625,0.18333333333333332,SE,SX.Stop1.C,Short,3750.0,-300.0,0.22219999999999998
ES,GAP,2016-09-09 08:29:00,2016-09-09 11:22:00,2586.5,2571.5,5.0,-3750.0,79712.5,-0.0375,0.797125,-0.164125,2.8833333333333333,LE,LX.Stop2.C,Long,4375.0,-187.5,0.13699999999999998
ES,GAP,2016-09-22 08:29:00,2016-09-22 14:59:00,2596.0,2599.25,15.0,-2437.5,77275.0,-0.024375,0.77275,-0.1885,6.5,SE,SX.EOD,Short,4125.0,-2250.0,0.2647
ES,GAP,2016-09-29 08:29:00,2016-09-29 09:03:00,2589.0,2594.5,8.0,2200.0,79475.0,0.022,0.79475,-0.1665,0.5666666666666667,LE,LX.Targ.Pcnt,Long,300.0,-2200.0,1.0
ES,GAP,2016-10-06 08:29:00,2016-10-06 10:52:00,2578.25,2583.75,8.0,2200.0,81675.0,0.022,0.81675,-0.1445,2.3833333333333333,LE,LX.Targ.Pcnt,Long,2500.0,-2200.0,1.0
